stabbrev	provnum	provname	cases_adj_524	deaths_adj_524	cases_underreport	deaths_underreport	fed_data_524	fed_qa_524	fed_cases_res_524	fed_deaths_res_524	state_deaths_res_524	state_cases_res_524
"LA"	"195636"	"GARDENS AND GUARDIAN (THE)"	1	0	1	0	"Y"	"Y"	0	0	0	1
"LA"	"195637"	"REGENCY HOUSE OF ALEXANDRIA"	6	0	6	0	"Y"	"Y"	0	0	0	6
"LA"	"195638"	"JOHN J HAINKEL JR HOME AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"LA"	"195639"	"LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE"	0	0	0	0	"Y"	"Y"	0	0	0	0
"LA"	"195640"	"SAGE SPECIALTY HOSPITAL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"MA"	"225002"	"HOLDEN REHABILITATION & NURSING CENTER"		2.5		2.5	"Y"	"Y"	7	0	2.5	
"MA"	"225009"	"HERMITAGE HEALTHCARE (THE)"		2.5		.5	"Y"	"Y"	9	2	2.5	
"MA"	"225014"	"SPAULDING NURSING & THERAPY CENTER - BRIGHTON"		2		0	"Y"	"Y"	5	2	0	
"MA"	"225016"	"KNOLLWOOD NURSING CENTER"		2.5		1.5	"Y"	"Y"	2	1	2.5	
"MA"	"225038"	"LIFE CARE CENTER OF LEOMINSTER"		12		0	"Y"	"Y"	59	12	6	
"MA"	"225040"	"JULIAN J LEVITT FAMILY NURSING HOME"		66		60	"Y"	"Y"	1	6	66	
"MA"	"225048"	"PILGRIM REHABILITATION & SKILLED NURSING CENTER"		10		0	"Y"	"Y"	80	10	10	
"MA"	"225049"	"PINE KNOLL NURSING CENTER"		17		0	"Y"	"Y"	0	17	17	
"MA"	"225051"	"WINGATE AT NORTON"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225054"	"JOHN SCOTT HOUSE NURSING & REHABILITATION CENTER"		26		23	"Y"	"Y"	0	3	26	
"MA"	"225058"	"ROYAL BRAINTREE NURSING AND REHABILITATION CENTER"		27		0	"Y"	"Y"	115	27	27	
"MA"	"225063"	"MARLBOROUGH HILLS REHABILITATION & HLTH CARE CTR"		22		7	"Y"	"Y"	74	15	22	
"MA"	"225067"	"WEDGEMERE HEALTHCARE"		6		5	"Y"	"Y"	59	1	6	
"MA"	"225080"	"RIVERCREST LONG TERM CARE"		12		1	"Y"	"Y"	19	11	12	
"MA"	"225110"	"SOLDIERS HOME IN MASSACHUSETTS"		31		0	"Y"	"Y"	32	31	0	
"MA"	"225117"	"ROYAL OF FAIRHAVEN NURSING CENTER"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225133"	"BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR"		15		2	"Y"	"N"	14	13	15	
"MA"	"225134"	"WINGATE AT SHARON"		4		0	"Y"	"Y"	8	4	0	
"MA"	"225137"	"DEXTER HOUSE HEALTHCARE"		20		19	"Y"	"Y"	3	1	20	
"MA"	"225145"	"OAKHILL HEALTHCARE"		7		6	"Y"	"Y"	1	1	7	
"MA"	"225147"	"SAUGUS REHAB AND NURSING"		5		0	"Y"	"Y"	46	5	5	
"MA"	"225154"	"M I NURSING & RESTORATIVE CENTER"		64		22	"Y"	"Y"	135	42	64	
"MA"	"225173"	"JEWISH HEALTHCARE CENTER"		22		22	"Y"	"Y"	1	0	22	
"MA"	"225176"	"HERITAGE HALL SOUTH"		2.5		.5	"Y"	"Y"	29	2	2.5	
"MA"	"225179"	"CASA DE RAMANA REHABILITATION CENTER"		7		6	"Y"	"Y"	7	1	7	
"MA"	"225184"	"WEBSTER PARK REHABILITATION AND HEALTHCARE CENTER"		19		5	"Y"	"Y"	78	14	19	
"MA"	"225185"	"COUNTRY GARDENS HEALTH AND REHABILITATION CENTER"		2.5		.5	"Y"	"Y"	1	2	2.5	
"MA"	"225189"	"SWEET BROOK OF WILLIAMSTOWN REHABILITATION & N CTR"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225191"	"LIFE CARE CENTER OF ACTON"		16		0	"Y"	"Y"	59	16	16	
"MA"	"225194"	"REVOLUTION KIMWELL"		6		0	"Y"	"Y"	30	6	6	
"MA"	"225196"	"GARDNER REHABILITATION AND NURSING CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225198"	"TWIN OAKS REHAB AND NURSING"		11		10	"Y"	"Y"	1	1	11	
"MA"	"225199"	"WORCESTER REHABILITATION & HEALTH CARE CENTER"		8		6	"Y"	"Y"	22	2	8	
"MA"	"225201"	"SHERRILL HOUSE"		29		2	"Y"	"Y"	83	27	29	
"MA"	"225207"	"PLYMOUTH REHABILITATION & HEALTH CARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225208"	"REVOLUTION CHARLWELL"		22		20	"Y"	"Y"	0	2	22	
"MA"	"225210"	"RIVER TERRACE REHABILITATION AND HEALTHCARE CTR"		18		0	"Y"	"Y"	61	18	17	
"MA"	"225211"	"ELLIS NURSING HOME (THE)"		23		22	"Y"	"Y"	8	1	23	
"MA"	"225215"	"SOUTHSHORE HEALTH CARE CENTER"		15		10	"Y"	"Y"	0	5	15	
"MA"	"225216"	"FITCHBURG HEALTHCARE"		21		11	"Y"	"Y"	6	10	21	
"MA"	"225218"	"OXFORD REHABILITATION & HEALTH CARE CENTER, THE"		7		3	"Y"	"Y"	20	4	7	
"MA"	"225219"	"BEAR MOUNTAIN AT WORCESTER"		6		5	"Y"	"Y"	26	1	6	
"MA"	"225221"	"BROCKTON HEALTH CENTER"		21		1	"Y"	"Y"	97	20	21	
"MA"	"225222"	"NEWTON WELLESLEY CENTER FOR ALZHEIMER'S CARE"		19		0	"Y"	"Y"	61	19	17	
"MA"	"225223"	"BRENTWOOD REHABILITATION AND HEALTHCARE CTR (THE)"		18		0	"Y"	"Y"	93	18	18	
"MA"	"225224"	"CARE ONE AT LOWELL"		19		19	"Y"	"Y"	0	0	19	
"MA"	"225225"	"SOUTHEAST HEALTH CARE CENTER"		20		18	"Y"	"Y"	22	2	20	
"MA"	"225227"	"FITCHBURG REHABILITATION AND NURSING CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225229"	"MAPLEWOOD REHAB  AND NURSING"		0		0	"Y"	"Y"	4	0	0	
"MA"	"225232"	"HOLYOKE HEALTHCARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225233"	"BRANDON WOODS OF DARTMOUTH"		22		0	"Y"	"Y"	22	22	22	
"MA"	"225236"	"CARE ONE AT HOLYOKE"		18		16	"Y"	"Y"	0	2	18	
"MA"	"225239"	"ATTLEBORO HEALTHCARE"		14		14	"Y"	"Y"	0	0	14	
"MA"	"225242"	"WESTBOROUGH HEALTHCARE"		19		17	"Y"	"Y"	6	2	19	
"MA"	"225248"	"BEAUMONT REHAB & SKILLED NURSING CTR - NORTHBRIDGE"		35		0	"Y"	"Y"	62	35	29	
"MA"	"225249"	"WILLIMANSETT CENTER EAST"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225250"	"FAIRVIEW COMMONS NURSING & REHABILITATION CENTER"		2.5		2.5	"Y"	"Y"	0	0	2.5	
"MA"	"225253"	"HERITAGE HALL WEST"		23		0	"Y"	"Y"	95	23	21	
"MA"	"225254"	"QUEEN ANNE NURSING HOME, INC"		15		15	"Y"	"Y"	0	0	15	
"MA"	"225256"	"WILLIMANSETT CENTER WEST"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225257"	"CARE ONE AT NORTHAMPTON"		21		21	"Y"	"Y"	0	0	21	
"MA"	"225259"	"ALLIANCE HEALTH AT WEST ACRES"		36		0	"Y"	"Y"	95	36	36	
"MA"	"225260"	"BLAIRE HOUSE OF MILFORD"		15		9	"Y"	"Y"	8	6	15	
"MA"	"225262"	"BEAR MOUNTAIN AT WEST SPRINGFIELD"		6		4	"Y"	"Y"	8	2	6	
"MA"	"225263"	"QUINCY HEALTH AND REHABILITATION CENTER LLC"		42		0	"Y"	"Y"	69	42	42	
"MA"	"225264"	"BRANDON WOODS OF NEW BEDFORD"		0		0	"Y"	"Y"	36	0	0	
"MA"	"225265"	"VERO HEALTH & REHAB OF HAMPDEN"		3		0	"Y"	"Y"	20	3	2.5	
"MA"	"225266"	"ELIZABETH SETON"		14		10	"Y"	"Y"	11	4	14	
"MA"	"225267"	"GARDEN PLACE HEALTHCARE"		13		12	"Y"	"Y"	1	1	13	
"MA"	"225268"	"CARE ONE AT NEWTON"		26		25	"Y"	"Y"	0	1	26	
"MA"	"225269"	"DAY BROOK VILLAGE SENIOR LIVING"		20		0	"Y"	"Y"	2	20	19	
"MA"	"225270"	"CARE ONE AT ESSEX PARK"		31		30	"Y"	"Y"	0	1	31	
"MA"	"225271"	"PORT HEALTHCARE CENTER"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225272"	"BEAR HILL HEALTHCARE AND REHABILITATION CENTER"		27		0	"Y"	"Y"	85	27	27	
"MA"	"225273"	"CARLETON-WILLARD VILLAGE RETIREMENT & NURSING CTR"		13		0	"Y"	"Y"	38	13	13	
"MA"	"225274"	"BRUSH HILL CARE CENTER"		6		5	"Y"	"Y"	0	1	6	
"MA"	"225275"	"BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO"		30		0	"Y"	"Y"	51	30	30	
"MA"	"225279"	"BAYPATH AT DUXBURY NURSING & REHABILITATION CTR"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225281"	"SKILLED NURSING FACILITY AT NORTH HILL (THE)"		8		7	"Y"	"Y"	8	1	8	
"MA"	"225282"	"LIFE CARE CENTER OF THE SOUTH SHORE"		12		0	"Y"	"Y"	57	12	12	
"MA"	"225283"	"WEBSTER MANOR REHABILITATION & HEALTH CARE CENTER"		2.5		2.5	"Y"	"Y"	2	0	2.5	
"MA"	"225284"	"PLYMOUTH HARBORSIDE HEALTHCARE"		3		0	"Y"	"Y"	36	3	2.5	
"MA"	"225286"	"HERITAGE HALL EAST"		12		0	"Y"	"Y"	67	12	11	
"MA"	"225288"	"CARE ONE AT LEXINGTON"		20		20	"Y"	"Y"	0	0	20	
"MA"	"225290"	"HANNAH DUSTON HEALTHCARE CENTER"		2.5		.5	"Y"	"Y"	13	2	2.5	
"MA"	"225291"	"CHAPIN CENTER"		20		19	"Y"	"Y"	0	1	20	
"MA"	"225293"	"SOUTHBRIDGE REHABILITATION & HEALTH CARE CENTER"		8		0	"Y"	"Y"	32	8	2.5	
"MA"	"225294"	"ACADEMY MANOR"		25		3	"Y"	"Y"	75	22	25	
"MA"	"225295"	"VERO HEALTH & REHAB OF WILBRAHAM"		22		8	"Y"	"Y"	19	14	22	
"MA"	"225296"	"QUABBIN VALLEY HEALTHCARE"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225297"	"LIGHTHOUSE NURSING CARE CENTER"		24		6	"Y"	"Y"	87	18	24	
"MA"	"225298"	"NORTHWOOD REHABILITATION & HEALTHCARE CENTER"		29		23	"Y"	"Y"	2	6	29	
"MA"	"225299"	"CARE ONE AT REDSTONE"		12		8	"Y"	"Y"	11	4	12	
"MA"	"225300"	"REHABILITATION & NURSING CENTER AT EVERETT (THE)"		17		13	"Y"	"Y"	1	4	17	
"MA"	"225303"	"CHESTNUT HILL OF EAST LONGMEADOW"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225304"	"CHARLENE MANOR EXTENDED CARE FACILITY"		9		1	"Y"	"Y"	32	8	9	
"MA"	"225305"	"ST MARY HEALTH CARE CENTER"		30		3	"Y"	"Y"	85	27	30	
"MA"	"225306"	"MT GREYLOCK EXTENDED CARE FACILITY"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225309"	"LEDGEWOOD REHABILITATION & SKILLED NURSING CENTER"		10		5	"Y"	"Y"	28	5	10	
"MA"	"225312"	"ST CAMILLUS HEALTH CENTER"		15		0	"Y"	"Y"	61	15	15	
"MA"	"225313"	"GOVERNORS CENTER"		12		0	"Y"	"Y"	65	12	12	
"MA"	"225315"	"HIGHLANDS, THE"		29		6	"Y"	"Y"	75	23	29	
"MA"	"225317"	"FALL RIVER JEWISH HOME, INC"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225318"	"MERRIMACK VALLEY HEALTH CENTER"		15		5	"Y"	"Y"	69	10	15	
"MA"	"225319"	"CHETWYNDE HEALTHCARE"		16		16	"Y"	"Y"	31	0	16	
"MA"	"225320"	"SOUTH DENNIS HEALTHCARE"		9		8	"Y"	"Y"	2	1	9	
"MA"	"225321"	"DEDHAM HEALTHCARE"		14		13	"Y"	"Y"	6	1	14	
"MA"	"225322"	"SACHEM CENTER FOR HEALTH & REHABILITATION"		21		0	"Y"	"Y"	46	21	17	
"MA"	"225323"	"CARE ONE AT PEABODY"		27		27	"Y"	"Y"	0	0	27	
"MA"	"225324"	"WEST NEWTON HEALTHCARE"		10		8	"Y"	"Y"	1	2	10	
"MA"	"225326"	"RESERVOIR CENTER FOR HEALTH & REHABILITATION, THE"		7		1	"Y"	"Y"	48	6	7	
"MA"	"225328"	"OAKS, THE"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225329"	"MELROSE HEALTHCARE"		7		6	"Y"	"Y"	15	1	7	
"MA"	"225330"	"LIBERTY COMMONS"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225331"	"EAST LONGMEADOW SKILLED NURSING CENTER"		20		1	"Y"	"Y"	81	19	20	
"MA"	"225332"	"COUNTRY CENTER FOR HEALTH & REHABILITATION"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225333"	"CEDAR VIEW REHABILITATION AND HEALTHCARE CENTER"		38		0	"Y"	"Y"	52	38	23	
"MA"	"225334"	"OAKDALE REHABILITATION & SKILLED NURSING CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225335"	"BUCKLEY-GREENFIELD HEALTHCARE CENTER"		16		15	"Y"	"Y"	2	1	16	
"MA"	"225337"	"CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225338"	"CAPE REGENCY REHABILITATION & HEALTH CARE CENTER"		14		1	"Y"	"Y"	45	13	14	
"MA"	"225339"	"MEDFORD REHABILITATION AND NURSING CENTER"		13		7	"Y"	"Y"	0	6	13	
"MA"	"225341"	"WILLIAMSTOWN COMMONS NURSING & REHAB"		25		0	"Y"	"Y"	57	25	24	
"MA"	"225342"	"NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE"		0		0	"Y"	"Y"	2	0	0	
"MA"	"225343"	"NORWOOD HEALTHCARE"		29		28	"Y"	"Y"	26	1	29	
"MA"	"225344"	"ALLIANCE HEALTH AT ABBOTT"		4		0	"Y"	"Y"	21	4	0	
"MA"	"225348"	"BOURNE MANOR EXTENDED CARE FACILITY"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225349"	"WINDSOR NURSING & RETIREMENT HOME"		0		0	"Y"	"Y"	2	0	0	
"MA"	"225352"	"RENAISSANCE MANOR ON CABOT"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225355"	"KEYSTONE CENTER"		2.5		1.5	"Y"	"Y"	4	1	2.5	
"MA"	"225356"	"CARE ONE AT RANDOLPH"		36		35	"Y"	"Y"	0	1	36	
"MA"	"225357"	"WINCHESTER NURSING CENTER, INC"		2.5		1.5	"Y"	"Y"	4	1	2.5	
"MA"	"225360"	"POET'S SEAT HEALTH CARE CENTER"		14		13	"Y"	"Y"	0	1	14	
"MA"	"225361"	"QUABOAG REHABILITATION & SKILLED CARE FACILITY"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225363"	"LINDA MANOR EXTENDED CARE FACILITY"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225366"	"HATHAWAY MANOR EXTENDED CARE"		12		0	"Y"	"Y"	60	12	11	
"MA"	"225367"	"BROOKHAVEN AT LEXINGTON"		2		0	"Y"	"Y"	3	2	0	
"MA"	"225369"	"JML CARE CENTER  INC"		2.5		2.5	"Y"	"Y"	2	0	2.5	
"MA"	"225370"	"CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR"		14		0	"Y"	"Y"	84	14	14	
"MA"	"225374"	"MAYFLOWER PLACE NURSING & REHABILITATION CENTER"		2.5		1.5	"Y"	"Y"	1	1	2.5	
"MA"	"225375"	"PARK PLACE REHABILITATION & SKILLED CARE CENTER"		7		2	"Y"	"Y"	3	5	7	
"MA"	"225376"	"PENACOOK PLACE, INC"		15		0	"Y"	"Y"	48	15	15	
"MA"	"225378"	"NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB"		27		20	"Y"	"Y"	8	7	27	
"MA"	"225379"	"LUTHERAN REHABILITATION & SKILLED CARE CENTER"		11		0	"Y"	"Y"	49	11	8	
"MA"	"225380"	"WESTFIELD CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225382"	"GUARDIAN CENTER (THE)"		16		1	"Y"	"Y"	38	15	16	
"MA"	"225383"	"WESTFIELD GARDENS NURSING AND REHAB"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225385"	"CHRISTOPHER HOUSE OF WORCESTER"		11		0	"Y"	"Y"	46	11	10	
"MA"	"225386"	"SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225387"	"ALDEN COURT NURSING CARE & REHABILITATION CENTER"		2		0	"Y"	"Y"	5	2	0	
"MA"	"225388"	"ALLIANCE HEALTH AT BALDWINVILLE"		15		0	"Y"	"Y"	69	15	15	
"MA"	"225389"	"SACRED HEART NURSING HOME"		17		7	"Y"	"Y"	33	10	17	
"MA"	"225390"	"PARSONS HILL REHABILITATION & HEALTH CARE CENTER"		6		3	"Y"	"Y"	27	3	6	
"MA"	"225392"	"SIXTEEN ACRES HEALTHCARE CENTER"		16		15	"Y"	"Y"	0	1	16	
"MA"	"225394"	"WOBURN NURSING CENTER, INC"		17		15	"Y"	"Y"	26	2	17	
"MA"	"225395"	"LANESSA EXTENDED CARE"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225398"	"ALLIANCE HEALTH AT DEVEREUX"		18		1	"Y"	"Y"	55	17	18	
"MA"	"225400"	"WAKEFIELD CENTER"		13		0	"Y"	"Y"	55	13	13	
"MA"	"225401"	"LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225402"	"CLIFTON REHABILITATION NURSING CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225403"	"COLEMAN HOUSE"		16		1	"Y"	"Y"	25	15	16	
"MA"	"225404"	"WINGATE AT HAVERHILL"		21		12	"Y"	"Y"	25	9	21	
"MA"	"225408"	"MARISTHILL NURSING & REHABILITATION CENTER"		16		0	"Y"	"Y"	38	16	14	
"MA"	"225409"	"NEVINS NURSING & REHABILITATION CENTER"		11		0	"Y"	"Y"	52	11	11	
"MA"	"225411"	"LAFAYETTE REHABILITATION & SKILLED NURSING FACILIT"		10		0	"Y"	"Y"	43	10	2.5	
"MA"	"225412"	"MEDWAY COUNTRY MANOR SKILLED NURSING & REHABILITAT"		10		3	"Y"	"Y"	54	7	10	
"MA"	"225413"	"ADVOCATE HEALTHCARE OF EAST BOSTON, LLC"		16		0	"Y"	"Y"	79	16	16	
"MA"	"225414"	"ST JOSEPH MANOR HEALTH CARE INC"		32		0	"Y"	"Y"	78	32	30	
"MA"	"225415"	"MARIAN MANOR"		19		0	"Y"	"Y"	104	19	19	
"MA"	"225417"	"ARMENIAN NURSING & REHABILITATION CENTER"		28		1	"Y"	"Y"	58	27	28	
"MA"	"225418"	"HELLENIC NURSING & REHABILITATION CENTER"		25		23	"Y"	"Y"	5	2	25	
"MA"	"225419"	"BELMONT MANOR NURSING HOME, IN"		55		6	"Y"	"Y"	71	49	55	
"MA"	"225420"	"CENTER FOR EXTENDED CARE AT AMHERST"		18		0	"Y"	"Y"	61	18	18	
"MA"	"225421"	"APPLE VALLEY CENTER"		1		0	"Y"	"Y"	10	1	0	
"MA"	"225423"	"SAVOY NURSING & REHAB CTR"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225425"	"WATERTOWN HEALTH CENTER"		17		17	"Y"	"Y"	3	0	17	
"MA"	"225429"	"STONEHEDGE HEALTH CARE CENTER"		10		9	"Y"	"Y"	18	1	10	
"MA"	"225430"	"ST PATRICK'S MANOR"		22		0	"Y"	"Y"	155	22	22	
"MA"	"225431"	"BEAR MOUNTAIN AT READING"		29		27	"Y"	"Y"	1	2	29	
"MA"	"225432"	"WEST REVERE HEALTH CENTER"		4		0	"Y"	"Y"	13	4	2.5	
"MA"	"225433"	"ABERJONA NURSING CENTER, INC"		6		4	"Y"	"Y"	4	2	6	
"MA"	"225434"	"BOSTON HOME, INC (THE)"		2.5		1.5	"Y"	"Y"	26	1	2.5	
"MA"	"225435"	"COLONY CENTER FOR HEALTH & REHABILITATION"		10		1	"Y"	"Y"	60	9	10	
"MA"	"225436"	"BOSTONIAN NURSING CARE & REHABILITATION CTR, THE"		10		9	"Y"	"Y"	13	1	10	
"MA"	"225437"	"BRIARWOOD REHABILITATION & HEALTHCARE CENTER"		27		2	"Y"	"Y"	71	25	27	
"MA"	"225438"	"ST FRANCIS REHABILITATION & NURSING CENTER"		5		0	"Y"	"N"	25	5	5	
"MA"	"225439"	"ODD FELLOWS HOME OF MASSACHUSETTS"		10		2	"Y"	"Y"	66	8	10	
"MA"	"225440"	"MEADOW GREEN NURSING AND REHABILITATION CENTER"		22		18	"Y"	"Y"	8	4	22	
"MA"	"225443"	"BLAIRE HOUSE OF WORCESTER"		24		0	"Y"	"Y"	18	24	24	
"MA"	"225444"	"BLUE HILLS HEALTH AND REHABILITATION CENTER"		14		14	"Y"	"Y"	0	0	14	
"MA"	"225445"	"BRAINTREE MANOR HEALTHCARE"		15		15	"Y"	"Y"	3	0	15	
"MA"	"225448"	"CATHOLIC MEMORIAL HOME"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225449"	"HATHORNE HILL"		4		0	"Y"	"Y"	15	4	2.5	
"MA"	"225451"	"KATZMAN FAMILY CENTER FOR LIVING"		52		40	"Y"	"Y"	2	12	52	
"MA"	"225452"	"STERLING VILLAGE"		6		1	"Y"	"Y"	70	5	6	
"MA"	"225453"	"CARVALHO GROVE HEALTH AND REHABILITATION CENTER"		2.5		2.5	"Y"	"Y"	1	0	2.5	
"MA"	"225455"	"CRANEVILLE PLACE REHABILITATION & SKILLED  CARE CT"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225456"	"DEN-MAR HEALTH AND REHABILITATION CENTER"		13		1	"Y"	"Y"	36	12	13	
"MA"	"225458"	"FAIRHAVEN HEALTHCARE CENTER"		23		14	"Y"	"Y"	13	9	23	
"MA"	"225459"	"ROYAL NURSING CENTER, LLC"		5		1	"Y"	"Y"	21	4	5	
"MA"	"225461"	"CEDARWOOD GARDENS"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225463"	"COUNTRYSIDE HEALTH CARE OF MILFORD"		9		0	"Y"	"Y"	25	9	9	
"MA"	"225464"	"GLOUCESTER HEALTHCARE"		12		6	"Y"	"Y"	17	6	12	
"MA"	"225466"	"HIGHVIEW OF NORTHAMPTON"		11		2	"Y"	"Y"	40	9	11	
"MA"	"225467"	"WORCESTER HEALTH CENTER"		7		4	"Y"	"Y"	0	3	7	
"MA"	"225469"	"LAUREL RIDGE REHAB AND SKILLED CARE CENTER"		18		9	"Y"	"Y"	2	9	18	
"MA"	"225470"	"JEANNE JUGAN RESIDENCE"		2.5		2.5	"Y"	"Y"	3	0	2.5	
"MA"	"225471"	"JESMOND NURSING HOME"		5		0	"Y"	"Y"	0	5	5	
"MA"	"225472"	"JEFFREY & SUSAN BRUDNICK CENTER FOR LIVING"		45		28	"Y"	"Y"	13	17	45	
"MA"	"225474"	"LONGMEADOW OF TAUNTON"		5		0	"Y"	"Y"	38	5	5	
"MA"	"225475"	"MADONNA MANOR NURSING HOME"		23		12	"Y"	"Y"	61	11	23	
"MA"	"225476"	"MAPLES REHABILITATION & NURSING CENTER"		9		0	"Y"	"Y"	32	9	8	
"MA"	"225477"	"MARIAN MANOR OF TAUNTON"		2.5		.5	"Y"	"Y"	15	2	2.5	
"MA"	"225478"	"ROYAL MEADOW VIEW CENTER"		12		0	"Y"	"Y"	63	12	12	
"MA"	"225480"	"MOUNT SAINT VINCENT CARE CENTER"		12		12	"Y"	"Y"	2	0	12	
"MA"	"225481"	"NEW BEDFORD JEWISH CONVALESCENT HOME, INC"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225482"	"ROYAL NORWELL NURSING & REHABILITATION CENTER LLC"		14		0	"Y"	"Y"	48	14	13	
"MA"	"225483"	"BROOKSIDE REHABILITATION AND HEALTHCARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225485"	"OUR LADYS HAVEN OF FAIRHAVEN INC"		11		1	"Y"	"Y"	49	10	11	
"MA"	"225486"	"PRESENTATION REHAB AND SKILLED CARE CENTER"		23		21	"Y"	"Y"	12	2	23	
"MA"	"225488"	"TREMONT HEALTH CARE CENTER"		5		0	"Y"	"Y"	2	5	2.5	
"MA"	"225489"	"BELVIDERE HEALTHCARE CENTER"		9		1	"Y"	"Y"	14	8	9	
"MA"	"225491"	"SHREWSBURY NURSING & REHABILITATION CENTER"		22		3	"Y"	"Y"	1	19	22	
"MA"	"225493"	"ST JOSEPH REHAB & NURSING CARE CENTER"		24		23	"Y"	"Y"	0	1	24	
"MA"	"225494"	"SUNNY ACRES NURSING HOME"		3		0	"Y"	"Y"	17	3	2.5	
"MA"	"225495"	"TIMBERLYN HEIGHTS NURSING AND REHABILITATION"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225497"	"PARKWAY HEALTH AND REHABILITATION CENTER"		9		1	"Y"	"Y"	2	8	9	
"MA"	"225499"	"WEST ROXBURY HEALTH & REHABILITATION CENTER"		7		7	"Y"	"Y"	2	0	7	
"MA"	"225500"	"WEST SIDE HOUSE LTC FACILITY"		6		0	"Y"	"Y"	39	6	2.5	
"MA"	"225501"	"WINGATE AT WESTON"		22		0	"Y"	"Y"	43	22	21	
"MA"	"225503"	"PAVILION , THE"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225504"	"CARE ONE AT WILMINGTON"		31		26	"Y"	"Y"	2	5	31	
"MA"	"225505"	"ROYAL WOOD MILL CENTER"		16		1	"Y"	"Y"	51	15	16	
"MA"	"225506"	"NORTH END REHABILITATION AND HEALTHCARE CENTER"		3		0	"Y"	"Y"	7	3	2.5	
"MA"	"225508"	"PALM SKILLED  NRSING CR & CTR FOR REHAB EXCELLENCE"		30		1	"Y"	"Y"	87	29	30	
"MA"	"225509"	"CARE ONE AT BROOKLINE"		20		19	"Y"	"Y"	5	1	20	
"MA"	"225510"	"PRESCOTT HOUSE"		4		0	"Y"	"Y"	15	4	2.5	
"MA"	"225511"	"WILLOW MANOR"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225512"	"WAREHAM HEALTHCARE"		0		0	"Y"	"Y"	1	0	0	
"MA"	"225513"	"BEAUMONT REHAB & SKILLED NURSING CTR - NORTHBORO"		25		3	"Y"	"Y"	41	22	25	
"MA"	"225514"	"SOUTH COVE MANOR NURSING & REHABILITATION CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225515"	"D'YOUVILLE SENIOR CARE"		6		6	"Y"	"Y"	14	0	6	
"MA"	"225516"	"ELIOT CENTER FOR HEALTH & REHABILITATION"		9		0	"Y"	"Y"	58	9	9	
"MA"	"225518"	"SIPPICAN HEALTHCARE CENTER"		0		0	"Y"	"Y"	0	0	0	
"MA"	"225520"	"CAMBRIDGE REHABILITATION & NURSING CENTER"		17		0	"Y"	"Y"	2	17	17	
